pmid,first_half,second_half_gold,word_count
33373342,"La tormenta eléctrica (TE) se caracteriza por episodios repetidos de taquicardia ventricular o fibrilación ventricular relacionados con mal pronóstico a corto y largo plazos. El objetivo fue evaluar la prevalencia, resultados y supervivencia de los pacientes sometidos a tratamiento intervencionista por TE en un centro de referencia. Estudio unicéntrico, observacional y retrospectivo. Se revisaron los procedimientos de ablación por TE y se evaluaron las características basales de los pacientes, tipo de procedimiento, mortalidad total, recurrencia de arritmia, mortalidad cardiovascular y necesidad de trasplante. Desde enero de 2009 hasta diciembre de 2016 se realizaron 67 procedimientos (38% de complejos: 19% de ablación endoepicárdica, 7.5% de crioablación epicárdica quirúrgica, 3% de simpatectomía, 3% de inyección coronaria con alcohol; 6% de apoyo con oxigenación con membrana extracorpórea) en 41 pacientes (61% de causa isquémica) por TE. La mortalidad intraprocedimiento fue del 1.5%. La mediana de seguimiento fue de 23.5 meses (RIQ, 14.2-52.7). Tras el primer ingreso por TE (uno o varios procedimientos), la mortalidad a un año fue de 9.8%. La incidencia acumulada de trasplante cardiaco por TE fue de 2.4%. En el análisis multivariado, el riesgo de recurrencias arrítmicas o muerte por cualquier causa fue significativamente mayor en pacientes con arritmias clínicas inducibles (HR, 9.03; p = 0.017). El tratamiento de pacientes con TE, instituido en un centro de referencia y con experiencia, se relacionó con una tasa baja de recurrencia y supervivencia elevada, con una tasa de trasplante cardiaco","por TE muy baja. Ante una recurrencia temprana es recomendable practicar un nuevo procedimiento durante el ingreso. Electrical storm (ES) is characterized by repeated episodes of ventricular tachycardia or ventricular fibrillation, with poor short and long term prognosis. Our objective was to evaluate the prevalence, results of interventional treatment and survival of patients undergoing interventional treatment for ES in our center. Retrospective, unicentric and observational study. ES ablation procedures were revised and data regarding baseline characteristics of the patients, type of procedure, total mortality, recurrence of arrhythmia, cardiovascular mortality and the need for transplantation were evaluated. From January 2009 to December 2016, 67 procedures (38% complex procedures: 19% epicardial ablation, 7.5% surgical epicardial crioablation, 3% simpatectomy, 3% coronary alcohol injection, 6% extracorporeal membrane oxygenation support) were performed in 41 patients (61% Ischemic etiology) due to ES. Intraprocedural mortality was 1.5%. The median follow-up was 23.5 months (IQR [14.2-52.7]). After the first admission for ES (one or several procedures), 1-year mortality was 9.8%. The cumulative incidence of cardiac transplantation was 2.4%. The risk of arrhythmic recurrences or death was significantly higher in patients with inducible clinical arrhythmias after ablation (HR: 9.03, p = 0.017). The treatment of patients with ES, performed in a reference center, allows obtaining good rates of recurrence and survival, with very low rates of cardiac transplantation for ES. In the presence of an early recurrence, it is advisable to perform a new procedure during admission.",476
33373340,"La dispersión transmural de la repolarización ventricular (DTMRV) es un factor de riesgo para muerte en pacientes con síndrome isquémico coronario agudo (SICA). Con el objetivo de conocer el efecto de la realización de angioplastia sobre la DTMRV, se estudió la relación Tp-f/QTc en pacientes con SICA sometidos a angioplastia. Se diseñó un estudio observacional, retrospectivo y descriptivo. Se incluyeron 150 pacientes (N = 150) con diagnóstico de SICA. Se valoró la relación Tp-f/QTc inicial y se evaluó su acortamiento posangioplastia. Como objetivo secundario, se comparó la asociación de dichos cambios en la relación Tp-f/QTc con la mortalidad cardiovascular y los eventos adversos cardiovasculares. El promedio en la relación Tp-f/QTc inicial fue de 0.2529, mientras que posangioplastia fue de 0.2397. Por medio de prueba de rangos de Wilcoxon se evidenció un descenso significativo en la relación Tp-f/QTc posterior a la angioplastia, con un valor Z de -2.051 y una p < 0.04. En el análisis secundario se encontró que una Tp-f/QTc ≥ 0.29 posangioplastia es factor de riesgo para presentación de los siguientes eventos adversos: muerte intrahospitalaria (7.4 vs 0%; p < 0.003), nuevo SICA en seguimiento a 1 año (25.9 vs. 18.5%; p < 0.006) y reintervención en seguimiento a 1 año (29.6 vs. 15.0%; p < 0.002). Existe un acortamiento significativo en la relación Tp-f/QTc posangioplastia en pacientes con SICA. Esta medida de la DTMRV puede servir como un predictor de muerte intrahospitalaria, eventos","cardiovasculares y reintervención a 1 año en pacientes con SICA tratados con angioplastia. Transmural Dispersion of Repolarization (TDR) is a Risk factor for Death in patients with Acute Coronary ­Syndrome (ACS). In order to know the effect of angioplasty on TDR, the Tp-e/QTc ratio was studied in patients with ACS undergoing angioplasty. An observational, retrospective and descriptive study was designed. 150 patients (N = 150) with diagnosis of ACS were included. The initial Tp-e/QTc ratio was assessed and then its post-angioplasty shortening was evaluated. As a secondary objective, we compared the association of these Tp-e/QTc ratio changes with cardiovascular mortality and cardiovascular adverse events. The average in the initial Tp-e/QTc ratio was 0.2529, while post-angioplasty was 0.2397. Through a Wilcoxon rage test, a significant decrease in the Tp-e/QTc ratio after angioplasty was observed, with a Z value of −2.051 and p < 0.04. In the secondary analysis, it was found that a Tp-e/QTc ≥ 0.29 post-angioplasty is a risk factor for presenting the following adverse events: in-hospital death (7.4 vs. 0%; p < 0.003), new ACS in 1-year follow-up (25.9 vs. 18.5%; p < 0.006), and reintervention in 1-year follow up (29.6 vs. 15%; p < 0.002). There is a significant shortening in the Tp-e/QTc ratio post-angioplasty in patients with ACS. This measure of TDR can serve as a predictor of in-hospital death, cardiovascular events and 1-year reintervention in patients with ACS treated initially by angioplasty.",472
33373339,"Determinar las características radiográficas, electrocardiográficas, angiográficas y quirúrgicas de los pacientes operados con coartación aórtica en el Instituto Nacional de Cardiología Ignacio Chávez entre los años 2009 y 2018. Se recabaron del expediente electrónico las variables consideradas relevantes para el estudio y se registraron en la hoja de captura Excel previamente diseñada. Se analizaron diversas variables radiográficas, electrocardiográficas, angiográficas y quirúrgicas. Se valoró la evolución clínica posquirúrgica, complicaciones, requerimiento de procedimientos intervencionistas o quirúrgicos, y se valoró la respuesta a estos y también los diferentes desenlaces. Se reportan 187 cirugías de pacientes desde los 2 días de vida hasta los 12 años, en donde se mencionan las características radiológicas, electrocardiográficas y edad de presentación. El total de fallecimientos en los 9 años fue de 17 casos, los cuales en su gran mayoría (94%) fueron antes del primer año de vida. La técnica quirúrgica más utilizada (90%) fue la coartectomía extendida con anastomosis terminoterminal. Las complicaciones posquirúrgicas registradas fueron en orden descendente: insuficiencia ventricular izquierda, hipertensión arterial sistémica, insuficiencia renal que requirió diálisis peritoneal, etc. La población registrada que requirió una intervención quirúrgica en el Instituto Nacional de Cardiología fue en su mayoría «lactante menor», con una mediana de 3 meses de edad en el momento de la cirugía. Respecto a la técnica quirúrgica empleada, la que tuvo mejores resultados y que no demostró tener una asociación significativa con el número","de defunciones fue la coartectomía extendida con anastomosis terminoterminal. To determine the radiographic, electrocardiographic, angiographic and surgical characteristics of the patients operated with aortic coarctation at the Ignacio Chavez National Institute of Cardiology between 2009 and 2018. The variables considered relevant for the study were collected from the electronic file, recorded in the previously designed Excel capture sheet. Various radiographic, electrocardiographic, angiographic and surgical variables were analyzed. Post-surgical clinical evolution, complications, requirements for interventional or surgical procedures were assessed, and the response to these as well as the different outcomes was assessed. 187 patient surgeries are reported from 2 days of age to 12 years, where the radiological, electrocardiographic characteristics and presentation age are mentioned. The total number of deaths in the 9 years was 17 cases, which were mostly (94%) before the first year of life. The most commonly used surgical technique (90%) was extended coartectomy with term-terminal anastomosis. The recorded postoperative complications were in descending order: ventricular failure, systemic arterial hypertension, renal failure that required peritoneal dialysis, etc. The registered population that required surgical intervention at the National Institute of Cardiology was mostly a minor infant with a median of 3 months in their surgery age. In view of the surgical technique used, the one that had better results and that did not show a significant association with the number of deaths was the extended coartectomy with end-to-end anastomosis.",461
33373338,"El sistema de calificación APACHE II permite predecir la mortalidad intrahospitalaria en terapia intensiva. Sin embargo, no está validado para cirugía cardíaca, ya que no posee buena capacidad diferenciadora. El objetivo es determinar el valor pronóstico de APACHE II en el postoperatorio de procedimientos cardíacos. Se analizó en forma retrospectiva la base de cirugía cardíaca. Se incluyó a pacientes intervenidos entre 2017 y 2018, de los cuales se calculó la puntuación APACHE II. Se utilizó curva ROC para determinar el mejor valor de corte. El punto final primario fue mortalidad intrahospitalaria. Como puntos finales secundarios se evaluó la incidencia de bajo gasto cardíaco (BGC), accidente cerebrovascular (ACV), sangrado quirúrgico y necesidad de diálisis. Se realizó un modelo de regresión logístico multivariado para ajustar a las variables de interés. Se analizó a 559 pacientes. La media del sistema de calificación APACHE II fue de 9.9 (DE 4). La prevalencia de mortalidad intrahospitalaria global fue de 6.1%. El mejor valor de corte de la calificación para predecir mortalidad fue de 12, con un área bajo la curva ROC de 0.92. Los pacientes con APACHE II ≥ 12 tuvieron significativamente mayor mortalidad, incidencia de BGC, ACV, sangrado quirúrgico y necesidad de diálisis. En un modelo multivariado, el sistema APACHE II se relacionó de modo independiente con mayor tasa de mortalidad intrahospitalaria (OR, 1.14; IC95%, 1.08-1.21; p < 0.0001). El sistema de clasificación APACHE II demostró ser un predictor independiente de mortalidad intrahospitalaria en pacientes que cursan el postoperatorio","de cirugía cardíaca. The APACHE II score allows predicting in-hospital mortality in patients admitted to intensive care units. However, it is not validated for patients undergoing cardiac surgery, since it does not have a good discriminatory capacity in this clinical scenario. The aim of this study is to determine prognostic value of APACHE II score in postoperative of cardiac surgery. The study was performed using the cardiac surgery database. Patients undergoing surgery between 2017 and 2018, with APACHE II score calculated at the admission, were included. The ROC curve was used to determine a cut-off value The primary endpoint was in-hospital death. Secondary endpoints included low cardiac output (LCO), stroke, surgical bleeding, and dialysis requirement. A multivariable logistic regression model was developed to adjust to various variables of interest. The study evaluated 559 patients undergoing cardiac surgery. The mean of APACHE II Score was 9.9 (SD 4). The prevalence of in-hospital death was 6.1%. The best prognostic cut-off value for the primary endpoint was 12, with a ROC curve of 0.92. Patients with an APACHE II score greater than or equal to 12 had significantly higher mortality, higher incidence of LCO, stroke, surgical bleeding and dialysis requirement. In a multivariate logistic regression model, the APACHE II score was independently associated with higher in-hospital death (OR, 1.14; 95CI%, 1.08-1.21; p < 0.0001). The APACHE II Score proved to be an independent predictor of in-hospital death in patients undergoing postoperative cardiac surgery, with a high capacity for discrimination.",491
33373335,"El corazón pulmonar crónico (CPC) muestra un incremento en habitantes que viven en grandes altitudes. Investigar la frecuencia de arritmias cardíacas y factores de riesgo para su desarrollo. Estudio descriptivo y transversal; se revisó el registro de pacientes internados del Departamento de Cardiología del Instituto Nacional de Tórax, La Paz, Bolivia, entre enero de 2017 y junio de 2018; se incorporó a todos los individuos con diagnóstico de CPC, definido por criterios clínicos, electrocardiográficos y ecocardiográficos; se incluyó a 162 pacientes que cumplieron los criterios en el análisis; se utilizaron la t de Student y ANOVA. Arritmias: fibrilación auricular (FA), 125 (75%); aleteo auricular (AA), 17 (10.5%); taquicardia auricular (TA), 17 (10.5%); extrasístoles, 3 (1.9%). Según el análisis univariado, los factores relacionados con el desarrollo de arritmias fueron: eritrocitosis: FA, RR: 1.33, otras arritmias (RR: 1.67), p = 0.0001; hipertensión arterial pulmonar: FA, RR: 3.10, otras arritmias (RR: 3.21), p = 0.0001; dilatación de aurícula derecha (AD): FA, RR: 1.92, otras arritmias (RR: 2.13), p = 0.0001; obesidad: FA, RR: 3.47, p = 0.001, otras arritmias (RR: 3.70), p = 0.001; hipertensión arterial sistémica: FA, RR: 3.10, p = 0.001, otras arritmias (RR: 3.21), p = 0.001. Según el análisis multivariado: eritrocitosis (RR: 2.2), dilatación de AD (RR: 1.2), p = 0.0001. Se encontró FA con mayor frecuencia en los pacientes con CPC; los factores de riesgo con mayor","significancia estadística para su presentación fueron la eritrocitosis y la dilatación de la AD. Chronic cor pulmonale (CPC), with increased presentation in high-altitude inhabitants. Investigating the frequency of cardiac arrhythmias, and risk factors for its development. Descriptive, cross-sectional study, the inpatient registry of the Department of Cardiology of the National Institute of Torax, La Paz-Bolivia, from January 2017 to June 2018 was reviewed, all were incorporated with the diagnosis of CPC, defined by clinical criteria, electrocardiographic and echocardiographic, 162 patients who met the criteria were taken, the student’s t-test and ANOVA were used for the analysis. Arrhythmias: atrial fibrillation (AF) 125 (75%), atrial flutter (AA) 17 (10.5%), atrial tachycardia (AT) 17 (10.5%), extrasystoles 3 (1.9%). Univariate analysis of factors related to the development of arrhythmias: erythrocytosis: FA, RR: 1.33, other arrhythmias RR: 1.67, p = 0.0001, pulmonary arterial hypertension: FA, RR: 3.10, other arrhythmias RR: 3.21, p = 0.0001, right atrial dilation (AD): FA, RR: 1.92, other arrhythmias RR: 2.13, p = 0.0001, obesity: FA, RR: 3.47, p = 0.001, other arrhythmias RR: 3.70, p = 0.001, systemic arterial hypertension: FA: RR: 3.10, p = 0.001, other arrhythmias RR: 3.21, p = 0.001. Multivariate analysis: erythrocytosis (RR: 2.2), AD dilation (RR: 1.2), p = 0.0001. AF was found more frequently in patients with CPC, the risk factors with the greatest statistical significance for presentation were: erythrocytosis and AD dilation.",458
33351364,"En Berkeley Inglaterra en1749 nace Edward Jenner, el hombre que cambió la historia de la medicina. En 1796 ya siendo médico visitaba tambos y observaba con espíritu crítico, las pústulas de las ordeñadoras ocasionadas por la viruela vacuna. En esa época morían anualmente en el mundo 9 millones de personas. Jenner sabía por Lady Montagu (esposa del embajador ingles en Turquía) que allí inoculaban desde 1721 virus","de lesiones de viruela humana. Si bien algunos se inmunizaban, un gran número moría. En sus visitas a las ordeñadoras, una de ellas le dijo que no tenía miedo a la viruela porque estaba protegida por la contaminación vacuna. A ella le pidió que permitiera inocular con material de sus pústulas a su hijo de 8 años James Phipps, el niño tuvo fiebre leve que supero en días....",135
33342185,"Subcutaneous fat necrosis of the newborn is a rare lobular panniculitis. It is characteristic of term or post-term neonates with a history of perinatal compromise or maternal gestational pathology. The cutaneous manifestations consist of erythematous and indurated subcutaneous plaques and nodules located over the dorsal region and the shoulders. Diagnosis is clinical and pathological. Histopathological findings include lobular panniculitis with a lymphohistiocytic inflammatory infiltrate with few neutrophils, fatty necrosis, deposition of radial needle-shaped crystals in the adipocytes, and possible calcification and hemorrhage. The cutaneous ultrasound shows hyperechoic and avascular subcutaneous cellular tissue and acoustic shadows may appear corresponding to calcifications. The clinical differential diagnosis includes sclerema neonatorum and post-corticosteroid panniculitis. Histologically crystal-forming panniculitis conditions are in the differential diagnosis. The disease is usually self-limited but complications such as hypercalcemia, hypoglycemia, hypertriglyceridemia, thrombocytopenia, and anemia may occur. Complications should be ruled out and treated at diagnosis and during follow-up. The most important complication is hypercalcemia.La necrosis grasa subcutánea neonatal es una paniculitis","lobulillar infrecuente. Es característica de neonatos a término o postérmino con antecedentes de sufrimiento perinatal o patología gestacional materna. Las manifestaciones cutáneas consisten en placas y nódulos subcutáneos eritematosos e indurados localizados preferentemente en la región dorsal y los hombros. El diagnóstico es clínicopatológico. Los hallazgos histopatológicos comprenden una paniculitis lobulillar con un infiltrado inflamatorio linfohistiocitario con escasos neutrófilos, necrosis grasa, depósito de cristales radiados en los adipocitos y posibles focos de calcificación y hemorragia. En la ecografía cutánea se observa hiperecogenicidad y avascularización del tejido celular subcutáneo y pueden aparecer sombras acústicas posteriores que se correspondencon calcificaciones. El diagnóstico diferencial clínico se debe realizar con el escleredema neonatorum y la paniculitis postesteroidea, e histológicamente con las paniculitis con formación de cristales. La enfermedad suele ser autolimitada pero pueden aparecer complicaciones como la hipercalcemia, la hipoglucemia, la hipertrigliceridemia, latrombocitopenia y la anemia. Las complicaciones deben ser descartadas y tratadas en el diagnóstico y durante el seguimiento. La complicación másimportante es la hipercalcemia.",323
33328688,"Introducción: Los rabdomiomas son los tumores cardiacos benignos más prevalentes en la etapa fetal y durante la infancia. Objetivo: Nuestro objetivo es dar a conocer nuestra experiencia durante 39 años en pacientes pediátricos con rabdomioma en nuestra institución, así como enfatizar la importancia de su detección, estudio y control por la asociación que tiene con esclerosis tuberosa (ET). Material y métodos: Realizamos un estudio retrospectivo y descriptivo, de enero de 1980 a marzo del 2018. Veinticuatro cumplieron con nuestros criterios, recogimos información respecto a la clínica y estudios de gabinete, así como su evolución y el tratamiento dado. Se les llamó vía telefónica para conocer su evolución y estado actual. Resultados: Encontramos 51 pacientes con diagnóstico de tumor cardiaco, de","los cuales 24 eran rabdomiomas. El diagnóstico se hizo prenatal en 8 pacientes, 5 al nacimiento y en 11 durante el primer año de vida. Las manifestaciones clínicas más frecuentes fueron la presencia de soplo, arritmias, cianosis, disnea y diaforesis. En 17 de ellos se hizo diagnóstico de ET. La mitad tuvo seguimiento por neurología, 10 por dermatología, 8 por oftalmología y 4 con genética. La mitad se dejó en vigilancia, a 7 se les dio tratamiento médico y 5 requirieron cirugía. En cuanto a la evolución, 17 pacientes se mantuvieron estables, 5 presentaron regresión espontánea y 2 fallecieron. Conclusiones: El rabdomioma es un tumor benigno poco frecuente, su evolución puede ser maligna y asociado a ET ensombrece el pronóstico.",240
33269705,"Archivos Españoles de Urología finaliza el año 2020, un año difícil que todos recordaremos con tristeza como el año del Covid, editando un Número Monográfico que es pura Ciencia y Novedad ,y que también tendrá un largo recorrido en la Memoria de cuantos lo estudien o lo lean, titulado: NUEVOS PARADIGMAS EN EL CÁNCER VESICAL La","importancia y relevancia del Tema seleccionado es y será notoria en tanto podemos afirmar con toda seguridad que durante 2021 y siguientes años, los artículos contenidos en el mismo, serán motivo de referencia, presentaciones, ponencias y debates en todos los foros nacionales e internacionales en los que se aborde el manejo y tratamiento del Cáncer Vesical...",112
33262540,"Objetivo: Evaluar el impacto del aislamiento social, preventivo y obligatorio sobre al aumento de peso, el nivel de actividad física, la adherencia al tratamiento y la inmunización antigripal y antineumocócica en pacientes con diabetes tipo 2 (DM2). Método: Se realizó un seguimiento telefónico de pacientes con DM2 luego de al menos 100 días de comienzo del aislamiento. Se compararon dos regiones agrupadas en relación con el número de casos: región 1, más de 150 casos/100, 000 habitantes, y región 2, más de 150 casos/100,000 habitantes. Resultados: Se contactaron 454 pacientes con DM2. El 42% reportaron incremento de peso y el 7% refirió haber aumentado más de 5 kg. En relación con la actividad física, se observó un promedio más bajo en la","región 1 (367.5 [0-5698] MET/sem) que en la región 2 (720 [0-7066] MET/sem) (p = 0.0009). La adherencia al tratamiento farmacológico disminuyó en forma global, pero aumentó en las zonas de mayor circulación viral. Por otra parte, hubo un incremento de vacunación antigripal y antineumocócica, alcanzando coberturas del 80% y el 70%, respectivamente. Conclusiones: En una población de alto riesgo cardiovascular y con una prevalencia de sobrepeso/obesidad elevada, el aislamiento social, preventivo y obligatorio se asoció con ganancia de peso y menos actividad física, lo que podría resultar deletéreo sobre la salud cardiovascular de los pacientes con DM2. Por otro lado, se observan algunos aspectos positivos, como el aumento de las inmunizaciones y el incremento de la adherencia en las zonas más afectadas.",245
33232310,"El haz de Bachmann se compone de un conjunto de fibras miocárdicas paralelas y especializadas, responsables del 80% de la conducción interauricular. Discurre por las paredes anterosuperiores auriculares, y su afectación da lugar al bloqueo interauricular (BIA); éste puede ser: a) parcial (BIA-p) si la conducción está retrasada","(en el ECG produce una onda P ≥ 120 ms) o b) avanzado (BIA-a) si está del todo interrumpida y la despolarización auricular izquierda (AI) ocurre en dirección retrógrada caudocraneal (la onda P es ≥ 120 ms y bifásica +/- en las derivaciones inferiores II, III y VF)1.",96
33227809,"Se presenta el caso de una paciente de 29 años con antecedente de lupus eritematoso sistémico diagnosticado 15 años antes, que desarrolló nefropatía lúpica actualmente en diálisis peritoneal, cuadro de miopericarditis en 2012 y bajo tratamiento inmunosupresor. Inició con deterioro de su clase funcional por disnea y angina 2 semanas previas al ingreso. Se le realizó ecocardiograma, el cual reportó insuficiencias mitral y tricuspídea graves. Posteriormente presentó angina en reposo asociada a descarga adrenérgica y vagal. A su ingreso se descarta actividad lúpica por reumatología. Por presentación clínica, cambios en electrocardiograma y biomarcadores, se realizó cateterismo cardiaco, que reportó enfermedad coronaria trivascular con ectasia coronaria Markis I y disección coronaria de","ramo intermedio y circunfleja posterior a la primera marginal obtusa. Se consideró por el servicio de cirugía cardiotorácica realizar intervención con puente coronario posterior a disección del ramo intermedio, marginal obtusa y posterolateral, así como cambio valvular mitral y plastia tricuspídea. La disección coronaria espontánea es más frecuente en las mujeres (70%); puede presentarse como angina inestable y hasta como muerte súbita. La asociación con lupus eritematoso sistémico es poco frecuente, con una incidencia del 0.42%. En la nefropatía lúpica es una manifestación poco frecuente de vasculitis extrarrenal. El tratamiento de elección depende del número de vasos afectados y del estado hemodinámico, por lo que es necesario individualizarlo para cada paciente.",222
33226976,"Introducción: Los linfomas no Hodgkin son neoplasias heterogéneas derivadas de las células linfohematopoyéticas. Es raro que se presenten antes de los 2 años de edad y la prevalencia es mayor en el sexo masculino. Caso clínico: Paciente de sexo masculino de 1 año y 11 meses que debutó con dolor en miembros inferiores y superiores, claudicación intermitente, deformidad ósea e hipotonía generalizada, por lo que se sospechaba artritis juvenil. Se trató con antiinflamatorios no esteroideos. Al no haber mejoría, ingresó a otro hospital con adenopatías y nodulaciones en la región escrotal y braquial, y hepatomegalia, por lo que","se presumió la activación precoz de la pubertad con evidencia de hipercalcemia. Los estudios radiológicos indicaron una posible displasia ósea. Sin embargo, la tomografía por emisión de positrones detectó zonas compatibles con un proceso maligno. Se diagnosticó linfoma de precursores B. La hipercalcemia es una alteración metabólica que, en presencia de cáncer, se considera un síndrome paraneoplásico. Es un dato clínico excepcional que se puede observar en niños con leucemia linfoblástica aguda. Conclusiones: El dolor óseo en la edad pediátrica amerita una exploración física minuciosa para realizar un diagnóstico oportuno del cáncer infantil y mejorar el pronóstico del paciente.",197
33216738,"Introducción: Los abscesos cerebrales son una urgencia neurológica grave con alto riesgo de déficit neurológico permanente. Son patologías raras en la edad pediátrica, con una incidencia anual de 0.5 por 100,000 niños. Se han realizado pocos estudios de abscesos cerebrales de origen odontogénico y la mayoría de los pacientes son adultos con patología dental de base. Eikenella corrodens es un cocobacilo gramnegativo anaerobio facultativo de crecimiento fastidioso, que forma parte de la biota de la cavidad oral, pero es un patógeno frecuente en infecciones de cabeza y cuello, así como en infecciones dentales. Caso clínico: Paciente de sexo masculino de 16 años, previamente sano, que presentó cefalea de 2 meses de evolución acompañada de náuseas y vómitos. Antecedente de extracción del cuarto molar","superior derecho 4 meses antes, sin uso de profilaxis antibiótica. La resonancia magnética de cráneo mostró una lesión compatible con absceso cerebral. Se realizó drenaje por punción guiada por estereotaxia, del que se aisló E. corrodens. El paciente completó un tratamiento con ceftriaxona y metronidazol por vía intravenosa durante 4 semanas y ampicilina-sulbactam por vía oral por 2 semanas más. Conclusiones: Los abscesos cerebrales de origen odontogénico causados por E. corrodens en la edad pediátrica son muy raros. Actualmente, el uso de antibióticos profilácticos en procedimientos dentales es controversial, ya que se ha documentado el aumento de la resistencia microbiana por su uso indiscriminado. La optimización de los estudios diagnósticos y el tratamiento multidisciplinario han mejorado el pronóstico de los pacientes con absceso cerebral.",247
33142312,"Introducción: El ecocardiograma es el método de referencia para el diagnóstico del conducto arterioso permeable (CAP) hemodinámicamente significativo (CAP-hs) del recién nacido prematuro (RNP). El péptido natriurético tipo B (BNP) puede ser útil en el diagnóstico y el manejo del CAP-hs. Objetivo: Evaluar la utilidad del BNP como marcador de sobrecarga hemodinámica del conducto arterioso permeable en el RNP con edad gestacional < 32 semanas o peso < 1500 gramos, e identificar el mejor punto de corte para los valores de BNP que mejor prediga un CAP con repercusión hemodinámica que requiera tratamiento farmacológico o quirúrgico. Método: Estudio retrospectivo, observacional y descriptivo de RNP < 32","semanas de gestación o peso < 1500 gramos en los que se realizó ecocardiograma y determinación del BNP. Análisis de muestra global y por subgrupos, en función del CAP-hs. Resultados: Se analizaron 29 pacientes. Se encontró una correlación significativa entre la relación CAP/peso y los valores del BNP (prueba de Spearman: 0.71; intervalo de confianza del 95%: 0.45-0.87; p < 0.001). El mejor punto de corte del BNP para predecir CAP-hs fue 486.5 pg/ml, con una sensibilidad del 81% y una especificidad del 92% (p < 0.001). Conclusión: El punto de corte del BNP identificado en el presente estudio se correlacionó con la presencia de CAP-hs.",212
33008157,"Paciente masculino de 46 años de edad con antecedentes personales de hipertensión arterial sistémica, tabaquismo y etilismo y heredofamiliares de hipertensión arterial sistémica. El padecimiento inició con cuadro de astenia, adinamia, disnea progresiva, edema de miembros inferiores y aumento del volumen abdominal, por lo que","acudió con el médico, quien decidió hospitalizarlo. El paciente recibió tratamiento médico con captopril, furosemida y espironolactona, sin mejoría de los síntomas, motivo por el cual se lo refirió a la institución de los autores. Al llegar al servicio de urgencias, el sujeto se encontraba estable.",91
33008156,"Objetivo: Describir los efectos cardiovasculares del tratamiento del cáncer infantil en supervivientes mediante métodos clínicos, electrocardiográficos y ecocardiográficos. Material y métodos: Estudio transversal y observacional de casos y controles de 34 pacientes de una clínica de supervivientes de cáncer infantil, evaluados de forma clínica, con electrocardiograma, ecocardiografía convencional y strain. Edad promedio de 13.03 años; dosis acumulada de antracíclicos promedio de 219.5 mg/m2; siete además con radiación a tórax. Análisis con pruebas T de Student y regresión lineal. Resultados: Fracción de expulsión izquierda preservada en supervivientes. Strain longitudinal izquierdo en dos, tres cámaras y circunferencial disminuido en supervivientes (p < 0.05). Los","enfermos sometidos a radioterapia y antracíclicos mostraron un incremento de la frecuencia cardíaca, disminución de la fracción de expulsión y fracción de acortamiento izquierdos (< 0.05). Ventrículo derecho sin cambios significativos. Discusión y conclusiones: Existe un gran número de supervivientes de cáncer infantil tratados con cardiotóxicos y radioterapia; éstos pueden experimentar cambios en el strain miocárdico ventricular (aun con fracción de expulsión normal) o arritmias, como lo muestra el grupo estudiado, que concuerda con protocolos internacionales previos. Es importante su evaluación cardiovascular completa para predecir el riesgo de insuficiencia cardíaca como parte de un seguimiento protocolizado en clínicas de cardiooncología bien establecidas.",204
33008155,"Objetivo: Analizar la utilidad clínica y la viabilidad de la tomografía cardíaca multidetector (TCMD) en la valoración de pacientes con fibrilación auricular (FA). Material y métodos: Estudio prospectivo de casos y controles en 84 sujetos (54 con FA y 30 controles). La morfología de la orejuela izquierda (OI) se clasificó en cactus, ala de pollo, manga de viento y coliflor. La presencia de trombo en la OI, el antecedente de accidente cerebrovascular y la escala CHA2DS2-VASc se compararon con parámetros obtenidos por TCMD. Resultados: La fracción de expulsión de la aurícula izquierda (FEAI) y la fracción de expulsión de la orejuela izquierda (FEOI) fueron más bajas en los individuos con FA (p < 0.001). El volumen indexado de la aurícula izquierda (VIAI) fue mayor en los pacientes con FA (p <","0.001). Se observó una correlación inversa entre la FEAI y el VIAI (r = -0.38, p < 0.001). La morfología tipo coliflor fue la más frecuente en enfermos con FA, mientras que la de tipo cactus predominó en los controles. La de tipo coliflor fue la más relacionada con presencia de trombos (p < 0.01), así como una calificación CHA2DS2-VASc alta. La velocidad de flujo fue menor en los pacientes con FA (p < 0.001). Conclusión: La TCMD es un método novedoso y no invasivo para una valoración integral en la FA. Los resultados de este estudio podrían mejorar la precisión, la utilidad clínica y el análisis de estratificación del riesgo en la FA. Los autores proponen incluir este nuevo método en la valoración integral del riesgo tromboembólico en pacientes con FA.",263
33008150,"Se trata de hombre de 28 años de edad conocido previamente sano. Inició su cuadro con presencia de náuseas, vómitos y ataque al estado general. Durante la valoración se documentó nitrógeno ureico en sangre (BUN) 142 mg/dl y","creatinina 12.8 mg/dl. Por recursos económicos limitados no fue posible inicio inmediato de terapia dialítica y solo se inició manejo médico. Tras progresión de la sintomatología, se inició terapia dialítica 10 meses después, recibiendo solamente dos sesiones por semana.",77
